Year,location,plot,rep,exp,trt,var,Nfert,seedyld,grassyld,ht,lod,N,P,K,S,Ca,Mg,Na,Zn,Fe,Mn,Cu,B,UA,KL,RHA,FUC,ARA,XYL,MAN,GAL,GLC,ash,IVTD,ADF,NDF,CP,DM
2014,Was,1310,3,N,17,switch,160,NA,7360,165,0,0.8,0.11,0.8,0.05,0.29,0.24,0,15,46,18,6,2,23.64764,168.3912,0.7205219,1.273575,25.11183,187.9412,5.825992,5.998076,296.2485,4.828871,43.15599,52.75874,75.14724,0,95.7002
2014,Was,1311,3,N,3,TLI,80,32,7698,138,4,1,0.08,1.2,0.07,0.29,0.1,0,19,47,36,5,3,24.18394,139.0731,0.4125123,1.233803,19.94654,135.823,7.928464,6.967889,243.4575,7.596777,63.96391,43.43563,59.8836,0,94.93922
2014,Was,1312,3,N,7,rush,0,0.2,4932,136,2,0.8,0.09,0.8,0.07,0.3,0.1,0,11,55,46,7,4,23.73003,141.8883,0.2471647,1.15387,22.28111,157.1675,7.934952,7.08078,250.0121,8.514633,60.28302,45.52177,63.41203,0,94.9388
2014,Was,1313,3,N,14,switch,40,NA,4360,166,0,0.6,0.15,0.9,0.05,0.26,0.19,0,14,40,26,5,2,23.22627,160.9749,0.2958131,1.208772,24.7657,181.4996,4.925601,5.98574,290.4604,5.330583,47.39125,49.94067,73.32211,0,95.62841
2014,Was,1314,3,N,5,TLI,160,30,7194,127,6,1,0.08,1.2,0.06,0.3,0.09,0,17,50,35,5,3,22.39762,131.6269,-0.1963899,1.310941,20.35681,141.092,7.64818,5.819956,244.493,7.664069,64.3668,43.37466,60.85793,0,95.15718
2014,Was,1315,3,N,9,rush,80,0.2,8294,132,6,1,0.09,1.2,0.07,0.27,0.1,0,16,54,34,6,3,24.75743,142.5584,0.2486551,1.270104,21.49893,145.3497,8.153263,7.255347,246.5661,8.629743,60.33225,45.69473,62.05896,0,95.13793
2014,Was,1316,3,N,13,switch,0,NA,7160,135,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,Was,1317,3,N,4,TLI,120,22,4212,132,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.85225,145.5894,0.2969701,1.389201,21.92253,149.2728,7.756784,7.296386,253.1145,8.530937,59.43652,46.19542,63.36449,0,95.25095
2014,Was,1318,3,N,10,rush,120,0.2,6858,137,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.41327,149.3122,1.407837,1.222838,19.83241,133.3187,9.939905,8.301558,242.4271,8.264129,61.28455,45.96932,61.49847,0,94.99413
2014,Was,1401,4,N,1,TLI,0,64,6192,135,1,0.7,0.15,1,0.07,0.28,0.11,0,12,46,33,5,4,20.65406,140.3898,0.04513049,1.165332,23.26336,157.8686,6.981219,6.935439,252.4119,8.478418,58.4956,45.28438,64.43098,0,94.93171
2014,Was,1402,4,N,16,switch,120,NA,12360,175,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.8184,173.6427,1.336097,1.116542,24.44209,172.9027,8.973756,8.00794,272.3537,6.062752,47.28777,51.46576,69.8276,0,95.466
2014,Was,1403,4,N,8,rush,40,16,11114,136,6,0.7,0.12,1.1,0.07,0.27,0.11,0,14,56,36,6,4,22.57623,139.0385,0.2621303,1.262016,21.94035,148.1763,7.06776,6.715616,256.7201,8.796303,58.65163,46.76639,63.5013,0,94.86425
2014,Was,1404,4,N,2,TLI,40,20,8660,125,6,0.8,0.1,1.2,0.07,0.31,0.12,0,19,42,37,4,4,24.54726,143.4744,0.9093781,1.204984,22.49498,147.4913,7.28646,7.6068,250.0949,7.668787,61.18054,44.63781,61.75486,0,94.84616
2014,Was,1405,4,N,18,switch,200,NA,7200,174,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,Was,1406,4,N,12,rush,200,NA,6620,129,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.30784,155.4422,0.7814242,1.224972,21.20184,148.1159,8.952133,8.193678,248.6546,8.700989,56.11077,47.04222,64.05675,0,95.17499
2014,Was,1407,4,N,6,TLI,200,88,9530,131,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.70444,143.5542,1.318446,1.047692,20.69908,136.3404,8.629992,7.640402,250.2769,9.314137,59.20347,47.28028,63.30532,0,94.72196
2014,Was,1408,4,N,15,switch,80,NA,13600,183,0,0.6,0.11,0.7,0.06,0.29,0.3,0,12,54,25,7,2,27.0006,170.4459,0.629277,1.02959,23.83456,181.9437,6.385606,6.218711,284.5478,3.942236,44.43018,50.65838,73.05582,0,95.61039
2014,Was,1409,4,N,11,rush,160,0.2,9246,128,6,1,0.1,1.1,0.07,0.22,0.1,0,18,33,33,4,3,23.42387,140.8094,0.9107301,1.23836,20.51604,136.7502,9.409335,7.291148,248.464,8.934108,61.18314,46.78353,62.33949,0,94.93433
2014,Was,1410,4,N,3,TLI,80,40,8002,139,5,1,0.08,1.3,0.07,0.32,0.11,0,20,53,42,5,3,22.62972,138.8595,0.1143875,1.483347,19.73063,140.7904,7.441759,5.939021,246.31,6.589446,60.92571,43.75301,61.21547,0,95.06253
2014,Was,1411,4,N,17,switch,160,NA,9480,171,0,0.9,0.1,0.7,0.07,0.29,0.3,0,15,38,23,7,2,23.96578,173.8466,1.433208,1.019746,25.2553,177.571,8.134498,7.566385,287.6658,5.68665,44.09034,53.55379,72.87732,0,95.44718
2014,Was,1412,4,N,7,rush,0,0.2,5468,116,3,0.7,0.1,0.8,0.07,0.29,0.1,0,11,57,42,6,5,22.35278,142.896,0.3967333,1.361499,21.23183,147.1272,7.888557,7.337564,252.4372,9.146914,59.74659,46.17528,63.32583,0,95.04473
2014,Was,1413,4,N,5,TLI,160,62,7762,121,5,1.1,0.09,1.3,0.07,0.29,0.1,0,18,37,33,3,3,-271.294,-97.09085,10.9425,20.16098,-50.60042,129.2542,-8.084221,-5.101143,628.4466,17.15307,93.92462,102.6377,165.0464,0,115.1704
2014,Was,1414,4,N,14,switch,40,NA,9280,152,0,0.6,0.1,0.8,0.05,0.21,0.17,0,13,26,21,5,2,22.93367,165.6582,0.6988713,1.268427,24.72611,189.7657,4.981916,5.851501,295.8278,4.710943,45.62267,51.40073,74.26234,0,95.8036
2014,Was,1415,4,N,9,rush,80,10,6578,133,6,1,0.1,1,0.07,0.25,0.1,0,15,39,32,4,4,22.27997,142.395,0.8060036,1.259418,22.24158,142.9738,7.786177,7.938505,246.1908,9.256079,61.45716,45.18958,61.2006,0,94.9675
2014,Was,1416,4,N,4,TLI,120,34,9344,137,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.97652,138.8041,0.7563171,1.199,23.75031,147.9981,5.919084,7.342452,248.6725,8.125197,61.43483,43.52457,60.78188,0,94.72868
2014,Was,1417,4,N,13,switch,0,NA,6520,151,0,0.5,0.15,0.7,0.06,0.28,0.18,0,18,49,25,5,2,22.43872,163.9857,0.4505119,1.389818,26.74279,191.6905,4.828001,6.726096,281.2801,5.023096,48.04688,48.52974,72.21591,0,95.82301
2014,Was,1418,4,N,10,rush,120,16,7880,136,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.49734,148.5653,0.3363487,1.317969,22.26658,149.1756,8.402503,7.568129,257.5015,9.308301,57.02132,48.16534,64.74831,0,95.2168
2015,Cro,3101,1,N,13,switch,0,NA,13080,155,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Cro,3102,1,N,3,TLI,80,235.324,7202,128,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170.41,2.32,NA,34.63,161.88,3.49,15.45,319.56,NA,55.66,NA,63.83,NA,NA
2015,Cro,3103,1,N,10,rush,120,34.12,8620,135,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177.78,4.38,NA,34.7,152.72,3.35,17.31,307.77,NA,58.47,NA,60.81,NA,NA
2015,Cro,3104,1,N,17,switch,160,NA,16720,160,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Cro,3105,1,N,6,TLI,200,186.738,6888,131,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193.8,4.15,NA,33.66,156.12,2.15,16.89,308.07,NA,58.25,NA,58.36,NA,NA
2015,Cro,3106,1,N,7,rush,0,NA,2620,124,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170.51,3.57,NA,35.9,146.3,3.47,17.84,300.54,NA,60.76,NA,60.09,NA,NA
2015,Cro,3107,1,N,16,switch,120,NA,16280,165,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Cro,3108,1,N,5,TLI,160,109.006,9218,126,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,183.45,5.47,NA,33.53,135.06,4.27,19.5,286.43,NA,63.02,NA,58.96,NA,NA
2015,Cro,3109,1,N,8,rush,40,11.224,6190,126,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180.33,4.16,NA,33.95,138.57,2.41,18.18,292.33,NA,61.98,NA,60.31,NA,NA
2015,Cro,3110,1,N,14,switch,40,NA,11720,165,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Cro,3111,1,N,2,TLI,40,36.34,6852,125,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,182.5,4.58,NA,33.45,132.71,3.85,19.21,284.67,NA,62.75,NA,59.06,NA,NA
2015,Cro,3112,1,N,11,rush,160,32.394,7814,133,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,182.54,3.09,NA,34.78,170.04,3.1,15,332.97,NA,53.06,NA,61.56,NA,NA
2015,Cro,3113,1,N,18,switch,200,NA,18200,180,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Cro,3114,1,N,1,TLI,0,44.538,5584,121,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Cro,3115,1,N,12,rush,200,71.676,8322,131,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Cro,3116,1,N,15,switch,80,NA,11560,165,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Cro,3117,1,N,4,TLI,120,195.776,17118,142,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Cro,3118,1,N,9,rush,80,25.788,10952,142,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Cro,3201,2,N,3,TLI,80,262.888,8068,121,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Cro,3202,2,N,13,switch,0,NA,8560,152,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Cro,3203,2,N,8,rush,40,6.632,5720,126,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Cro,3204,2,N,6,TLI,200,80.802,8270,131,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Cro,3205,2,N,17,switch,160,NA,16560,165,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Cro,3206,2,N,9,rush,80,29.664,5686,135,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Cro,3207,2,N,2,TLI,40,150.536,6572,131,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Cro,3208,2,N,14,switch,40,NA,11880,164,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Cro,3209,2,N,11,rush,160,108.5,7538,127,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Cro,3210,2,N,5,TLI,160,145.064,9692,131,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Cro,3211,2,N,18,switch,200,NA,14640,160,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Cro,3212,2,N,12,rush,200,70.004,9248,130,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Cro,3213,2,N,1,TLI,0,10.53,4406,124,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Cro,3214,2,N,15,switch,80,NA,14360,170,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Cro,3215,2,N,10,rush,120,34.232,8494,132,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Cro,3216,2,N,4,TLI,120,287.48,11522,135,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Cro,3217,2,N,16,switch,120,NA,15920,165,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Cro,3218,2,N,7,rush,0,22.03,3956,132,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Cro,3301,3,N,18,switch,200,NA,15520,170,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Cro,3302,3,N,8,rush,40,7.232,6456,130,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Cro,3303,3,N,1,TLI,0,24.106,4120,122,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Cro,3304,3,N,17,switch,160,NA,13600,165,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Cro,3305,3,N,11,rush,160,59.884,6940,130,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Cro,3306,3,N,5,TLI,160,263.342,6806,140,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Cro,3307,3,N,13,switch,0,NA,16160,180,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Cro,3308,3,N,9,rush,80,112.41,7424,125,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Cro,3309,3,N,2,TLI,40,386.892,8626,125,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Cro,3310,3,N,14,switch,40,NA,14080,160,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Cro,3311,3,N,10,rush,120,43.294,6456,120,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Cro,3312,3,N,3,TLI,80,290.026,11614,120,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Cro,3313,3,N,15,switch,80,NA,13200,175,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Cro,3314,3,N,12,rush,200,146.29,10818,130,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Cro,3315,3,N,6,TLI,200,509.43,9942,125,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Cro,3316,3,N,16,switch,120,NA,14720,168,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Cro,3317,3,N,7,rush,0,28.218,5626,140,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Cro,3318,3,N,4,TLI,120,369.278,8712,136,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Cro,3401,4,N,8,rush,40,14.45,6012,126,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Cro,3402,4,N,3,TLI,80,228.522,9184,135,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Cro,3403,4,N,16,switch,120,NA,15520,165,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Cro,3404,4,N,9,rush,80,242.894,7408,130,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Cro,3405,4,N,6,TLI,200,NA,3580,140,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Cro,3406,4,N,13,switch,0,NA,10400,165,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Cro,3407,4,N,11,rush,160,180.862,8598,120,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Cro,3408,4,N,2,TLI,40,389.35,10702,125,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Cro,3409,4,N,17,switch,160,NA,14040,165,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Cro,3410,4,N,10,rush,120,178.396,9698,127,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Cro,3411,4,N,5,TLI,160,753.184,11238,127,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Cro,3412,4,N,14,switch,40,NA,16360,155,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Cro,3413,4,N,12,rush,200,129.026,8372,140,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Cro,3414,4,N,4,TLI,120,391.85,10182,142,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Cro,3415,4,N,18,switch,200,NA,16880,175,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Cro,3416,4,N,7,rush,0,10.396,5420,118,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Cro,3417,4,N,1,TLI,0,103.472,6494,135,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Cro,3418,4,N,15,switch,80,NA,13640,165,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Lam,2101,1,N,2,TLI,40,26.53,10336,146,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Lam,2102,1,N,12,rush,200,89.552,9452,148,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Lam,2103,1,N,13,switch,0,NA,8080,149,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Lam,2104,1,N,4,TLI,120,145.162,12104,139,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Lam,2105,1,N,9,rush,80,30.16,9404,146,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Lam,2106,1,N,15,switch,80,NA,15880,156,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Lam,2107,1,N,3,TLI,80,218.146,12424,141,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Lam,2108,1,N,7,rush,0,15.704,4888,136,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Lam,2109,1,N,16,switch,120,NA,16640,164,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Lam,2110,1,N,6,TLI,200,65.824,6748,148,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Lam,2111,1,N,10,rush,120,16.706,5080,144,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Lam,2112,1,N,18,switch,200,NA,19680,169,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Lam,2113,1,N,5,TLI,160,196.524,10080,138,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Lam,2114,1,N,11,rush,160,34.748,7868,130,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Lam,2115,1,N,14,switch,40,NA,15560,157,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Lam,2116,1,N,1,TLI,0,38.696,8948,130,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Lam,2117,1,N,8,rush,40,19.132,9208,129,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
