Year,location,plot,rep,exp,trt,var,var2,legume,Nfert,Nfertnew,seedyld,grassyld,legumeyld,biomassyld,ht,lod,N,P,K,S,Ca,Mg,Na,Zn,Fe,Mn,Cu,B,UA,KL,RHA,FUC,ARA,XYL,MAN,GAL,GLC,ash,IVTD,ADF,NDF,CP,DM
2014,Ros,5408,4,L,7,corn,corn,0,80,80,NA,8600,NA,8600,268,0,0.7,0.05,0.5,0.05,0.2,0.42,0,5,41,10,5,4,23.19403,136.5991,1.011378,4.54188,18.62575,214.1879,0.2887802,4.156857,337.1194,9.084829,48.55111,60.48479,78.69874,0,97.59965
2014,Ros,5409,4,L,15,rush/leg,rush,1,40,40,NA,5146,96.9,5242.9,133,5,1.8,0.17,1.5,0.12,0.68,0.36,0.04,12,81,23,6,19,41.72095,179.9354,1.457702,1.266343,16.85554,108.7049,13.67954,9.284122,259.142,7.836433,49.53114,52.23859,67.7841,0,95.3735
2014,Ros,5410,4,L,3,beef,beef,0,160,120,78,10290,NA,10290,128,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.87629,132.8138,-0.03365421,1.683404,20.77544,140.0112,7.518201,4.939312,261.7751,5.625689,62.86095,44.71761,63.3169,0,95.41655
2014,Ros,5411,4,L,23,TLI,TLI,0,160,120,234,11192,NA,11192,129,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.3465,144.7162,0.2467792,1.312421,22.96611,155.2148,6.763565,6.096521,265.9898,6.600661,55.57951,46.92173,66.94247,0,95.26832
2014,Ros,5412,4,L,20,swit/leg,switch,1,40,40,NA,8400,121,8521,163,0,1.3,0.13,0.6,0.09,0.62,0.38,0,8,40,19,4,17,46.78357,195.7443,2.051414,1.169826,16.3964,136.9987,13.67747,8.628526,272.6589,3.733671,42.17587,53.55173,73.87237,0,95.64478
2014,Ros,5413,4,L,9,corn,corn,0,160,160,NA,10080,NA,10080,260,0,0.8,0.06,0.5,0.06,0.24,0.4,0,7,35,9,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,Ros,5414,4,L,11,rush,rush,0,0,0,102,3320,NA,3320,125,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.39742,140.4124,-0.02227378,1.124773,23.39027,157.3526,6.760072,6.461588,264.3211,7.703209,59.2182,46.19619,65.88318,0,94.99551
2014,Ros,5415,4,L,2,beef,beef,0,80,60,38,8904,NA,8904,118,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.94129,141.2051,0.6282773,1.266275,25.93583,154.271,7.567277,7.527889,253.3717,8.190815,59.88804,45.7967,63.92942,0,94.95926
2014,Ros,5416,4,L,22,TLI,TLI,0,80,60,316,13278,NA,13278,139,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.54382,130.5818,-0.6744339,1.30102,22.81957,157.0467,4.540749,4.588521,262.7661,5.191562,61.81646,42.23114,63.7951,0,95.40937
2014,Ros,5417,4,L,18,switch,switch,0,160,120,NA,16160,NA,16160,165,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.08683,177.3526,1.715732,1.274356,25.01398,193.9619,5.543181,6.610787,316.7858,4.413077,37.00409,56.35849,80.94949,0,95.46928
2014,Ros,5418,4,L,8,corn,corn,0,120,120,NA,15160,NA,15160,263,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,Ros,5419,4,L,12,rush,rush,0,80,60,22,8956,NA,8956,123,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.98876,132.1719,-0.02473211,1.309697,23.02144,153.928,5.746548,5.231622,259.6216,5.912747,61.56148,43.36682,63.6896,0,95.14393
2014,Ros,5420,4,L,4,beef/leg,beef,1,0,0,10,3294,304.5,3598.5,117,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.26049,162.6899,1.364775,1.184602,20.1835,111.8334,12.72375,8.853165,253.7949,7.964245,56.04957,49.94212,64.37096,0,94.98264
2014,Ros,5421,4,L,24,TLI/leg,TLI,1,0,0,30,3758,230.6,3988.6,120,8,1.3,0.12,1.2,0.08,0.54,0.26,0.03,13,31,20,4,11,36.71176,157.6983,0.5989892,1.197232,18.88377,118.8646,11.03586,7.05473,265.8496,7.2717,53.5457,50.32239,66.98785,0,95.0824
2014,Ros,5422,4,L,16,switch,switch,0,0,0,NA,3840,NA,3840,150,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.76122,185.999,2.241721,1.505136,25.637,192.499,5.141696,8.919096,299.0019,4.453185,39.33924,52.0365,78.13779,0,95.46848
2014,Ros,5423,4,L,6,corn,corn,0,0,0,NA,5840,NA,5840,222,0,0.9,0.1,0.8,0.07,0.39,0.47,0,20,44,13,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,Ros,5424,4,L,14,rush/leg,rush,1,0,0,64,3798,253.7,4051.7,129,9,1.5,0.11,1.2,0.09,0.62,0.34,0.07,11,42,19,5,16,50.509,175.759,1.551823,1.06995,15.51088,93.91978,14.88296,8.921945,256.9171,6.670776,53.07633,51.61707,66.64612,0,95.20672
2014,Ros,5425,4,L,5,beef/leg,beef,1,40,40,42,5582,182,5764,114,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.05288,156.825,1.154511,1.269948,20.16591,116.8049,11.3444,8.06213,257.9771,7.299515,58.03091,47.99786,64.38337,0,95.16817
2015,StP,101,1,L,22,TLI,TLI,0,80,60,293.438,NA,NA,NA,160,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176.9,NA,NA,32.29,198.79,8.04,0.74,368.66,NA,46.37,NA,68.47,NA,NA
2015,StP,102,1,L,11,rush,rush,0,0,0,99.362,NA,NA,NA,150,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177.5,NA,NA,31.43,180.56,10.98,3.54,354.7,NA,47.78,NA,66.45,NA,NA
2015,StP,103,1,L,19,swit/leg,switch,1,0,0,NA,13920,0,13920,180,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,StP,104,1,L,2,beef,beef,0,80,60,45.354,NA,NA,NA,155,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180.97,NA,NA,34.87,168.51,13.72,2.39,327.35,NA,56.82,NA,61.3,NA,NA
2015,StP,105,1,L,7,corn,corn,0,80,80,9745.719201,8950.982596,NA,8950.982596,255,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,StP,106,1,L,23,TLI,TLI,0,160,120,57.488,NA,NA,NA,180,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,187.73,NA,NA,30.49,227.67,4.37,-1.48,415.75,NA,37.4,NA,73.75,NA,NA
2015,StP,107,1,L,14,rush/leg,rush,1,0,0,55.88,NA,0,NA,175,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,StP,108,1,L,18,switch,switch,0,160,120,NA,12120,NA,12120,185,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,StP,109,1,L,5,beef/leg,beef,1,40,40,81.066,NA,0,NA,165,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,178.32,NA,NA,32.35,160.95,14.19,3.89,324.1,NA,54.89,NA,63.75,NA,NA
2015,StP,110,1,L,10,corn,corn,0,200,200,11840.02579,10156.04675,NA,10156.04675,280,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,StP,111,1,L,21,TLI,TLI,0,0,0,99.876,NA,NA,NA,170,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180.46,NA,NA,30.38,216.57,5.6,-0.9,399.13,NA,37.94,NA,74.51,NA,NA
2015,StP,112,1,L,13,rush,rush,0,160,120,19.334,NA,NA,NA,185,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,182.05,NA,NA,29.25,185.48,8.54,3.39,372.16,NA,42.31,NA,69.19,NA,NA
2015,StP,113,1,L,16,switch,switch,0,0,0,NA,17000,NA,17000,185,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,StP,114,1,L,1,beef,beef,0,0,0,150.592,NA,NA,NA,160,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,167.49,NA,NA,32.14,196.55,8.37,1.7,380,NA,46.29,NA,70.68,NA,NA
2015,StP,115,1,L,9,corn,corn,0,160,160,11122.49907,11035.8749,NA,11035.8749,280,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,StP,116,1,L,25,TLI/leg,TLI,1,40,40,196.092,NA,0,NA,175,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177.41,NA,NA,32.18,221.31,5.47,-0.35,406.49,NA,39.99,NA,73.51,NA,NA
2015,StP,117,1,L,15,rush/leg,rush,1,40,40,50.35,NA,0,NA,170,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,179.56,NA,NA,32.55,185.96,10.67,2.72,366.17,NA,47.72,NA,66.01,NA,NA
2015,StP,118,1,L,17,switch,switch,0,80,60,NA,10240,NA,10240,175,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,StP,119,1,L,4,beef/leg,beef,1,0,0,119.858,NA,0,NA,165,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171.97,NA,NA,29.57,177.77,9.3,5.98,369.62,NA,43.2,NA,73.69,NA,NA
2015,StP,120,1,L,8,corn,corn,0,120,120,10631.88049,9907.818954,NA,9907.818954,270,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,StP,121,1,L,24,TLI/leg,TLI,1,0,0,77.906,NA,0,NA,185,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,186.6,NA,NA,30.32,216.96,4.92,-0.35,405.95,NA,37.53,NA,74.84,NA,NA
2015,StP,122,1,L,12,rush,rush,0,80,60,54.702,NA,NA,NA,170,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,163.38,NA,NA,30.63,164.81,10.78,3.97,351,NA,55.11,NA,66.59,NA,NA
2015,StP,123,1,L,20,swit/leg,switch,1,40,40,NA,16760,0,16760,180,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,StP,124,1,L,3,beef,beef,0,160,120,139.322,NA,NA,NA,175,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,182.16,NA,NA,31.26,199.68,7.59,1.11,384.5,NA,44.82,NA,69.59,NA,NA
2015,StP,125,1,L,6,corn,corn,0,0,0,7962.176337,7988.197829,NA,7988.197829,260,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,StP,201,2,L,14,rush/leg,rush,1,0,0,72.02,NA,0,NA,170,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168.96,NA,NA,33.05,188.76,10.33,1.86,362.96,NA,48.71,NA,66.66,NA,NA
2015,StP,202,2,L,17,switch,switch,0,80,60,NA,23160,NA,23160,175,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,StP,203,2,L,4,beef/leg,beef,1,0,0,162.27,NA,0,NA,155,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176.12,NA,NA,31.88,175.5,11.79,3.7,348.28,NA,51.29,NA,66.33,NA,NA
2015,StP,204,2,L,7,corn,corn,0,80,80,9493.9614,9496.12,NA,9496.12,260,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,StP,205,2,L,24,TLI/leg,TLI,1,0,0,307.836,NA,0,NA,170,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,178.02,NA,NA,32.08,186.7,10.43,2.95,359.79,NA,45.77,NA,68.62,NA,NA
2015,StP,206,2,L,15,rush/leg,rush,1,40,40,159.888,NA,0,NA,170,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,179.92,NA,NA,27.52,200.65,5.65,2.4,396.95,NA,36.21,NA,75.37,NA,NA
2015,StP,207,2,L,19,swit/leg,switch,1,0,0,NA,21320,0,21320,185,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,StP,208,2,L,1,beef,beef,0,0,0,31.594,NA,NA,NA,155,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168.09,NA,NA,32.92,168.64,12.82,4.24,339.84,NA,53.31,NA,66.73,NA,NA
2015,StP,209,2,L,8,corn,corn,0,120,120,11292.88947,10042.06267,NA,10042.06267,275,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,StP,210,2,L,21,TLI,TLI,0,0,0,180.106,NA,NA,NA,160,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165.84,NA,NA,31.04,191.04,8.62,2.7,370.6,NA,49.52,NA,69.71,NA,NA
2015,StP,211,2,L,12,rush,rush,0,80,60,58.798,NA,NA,NA,160,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169.55,NA,NA,29.71,197.05,6.64,1.11,389.69,NA,44.2,NA,69.46,NA,NA
2015,StP,212,2,L,20,swit/leg,switch,1,40,40,NA,13200,0,13200,190,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,StP,213,2,L,5,beef/leg,beef,1,40,40,63.886,NA,0,NA,165,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180.85,NA,NA,31.74,206.15,7.49,1.03,394.26,NA,43.78,NA,69.84,NA,NA
2015,StP,214,2,L,9,corn,corn,0,160,160,11716.10425,11022.41297,NA,11022.41297,275,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,StP,215,2,L,22,TLI,TLI,0,80,60,229.338,NA,NA,NA,175,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,174.77,NA,NA,30.18,207.73,5.4,0.23,401.58,NA,47.04,NA,69.33,NA,NA
2015,StP,216,2,L,11,rush,rush,0,0,0,109.686,NA,NA,NA,170,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,174.14,NA,NA,32.98,199.54,8.02,0.99,385.45,NA,46.27,NA,67.45,NA,NA
2015,StP,217,2,L,18,switch,switch,0,160,120,NA,13320,NA,13320,190,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,StP,218,2,L,3,beef,beef,0,160,120,81.822,NA,NA,NA,160,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165.39,NA,NA,33.75,179.57,11.79,4.17,356.48,NA,51.75,NA,67.07,NA,NA
2015,StP,219,2,L,6,corn,corn,0,0,0,9811.521833,8157.379727,NA,8157.379727,260,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,StP,220,2,L,25,TLI/leg,TLI,1,40,40,107.284,NA,0,NA,175,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175.7,NA,NA,30.22,188.93,8.51,1.98,372.13,NA,48.95,NA,68.32,NA,NA
2015,StP,221,2,L,13,rush,rush,0,160,120,87.388,NA,NA,NA,175,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,178.94,NA,NA,30.38,179.57,9.44,2.57,371.06,NA,48.55,NA,68.79,NA,NA
2015,StP,222,2,L,16,switch,switch,0,0,0,NA,22200,NA,22200,190,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,StP,223,2,L,2,beef,beef,0,80,60,70.294,NA,NA,NA,180,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,174.63,NA,NA,33.54,189.18,10.12,0.71,356.34,NA,53.72,NA,64.06,NA,NA
2015,StP,224,2,L,10,corn,corn,0,200,200,12592.66844,11361.6836,NA,11361.6836,270,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,StP,225,2,L,23,TLI,TLI,0,160,120,105.024,NA,NA,NA,175,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,181.86,NA,NA,27.2,178.96,6.68,4.72,383.2,NA,44.12,NA,70.28,NA,NA
2015,StP,301,3,L,6,corn,corn,0,0,0,8778.638259,8455.012339,NA,8455.012339,250,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,StP,302,3,L,22,TLI,TLI,0,80,60,109.04,NA,NA,NA,175,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,184.54,NA,NA,29.55,190.53,8.57,-0.28,367.98,NA,46.83,NA,66.82,NA,NA
2015,StP,303,3,L,17,switch,switch,0,80,60,NA,21960,NA,21960,175,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,StP,304,3,L,4,beef/leg,beef,1,0,0,176.106,NA,0,NA,145,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,182.4,NA,NA,31.59,199.86,8.9,1.15,377.64,NA,45.89,NA,67.85,NA,NA
2015,StP,305,3,L,15,rush/leg,rush,1,40,40,78.132,NA,0,NA,150,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,181.21,NA,NA,29.98,197.21,8.5,2.14,382.6,NA,40.41,NA,71.76,NA,NA
2015,StP,306,3,L,7,corn,corn,0,80,80,10209.81278,9422.918273,NA,9422.918273,275,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,StP,307,3,L,25,TLI/leg,TLI,1,40,40,253.104,NA,0,NA,165,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,183.74,NA,NA,28.76,192.25,7.87,5.41,386.78,NA,35.2,NA,76.22,NA,NA
2015,StP,308,3,L,16,switch,switch,0,0,0,NA,14160,NA,14160,180,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,StP,309,3,L,3,beef,beef,0,160,120,21.398,NA,NA,NA,150,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175.67,NA,NA,30.07,187.28,8.76,1.38,372.48,NA,48.59,NA,68.25,NA,NA
2015,StP,310,3,L,13,rush,rush,0,160,120,14.592,NA,NA,NA,155,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,172.1,NA,NA,30.56,170.08,9.64,5.9,370.94,NA,48.79,NA,62.12,NA,NA
2015,StP,311,3,L,9,corn,corn,0,160,160,11423.45149,10597.47839,NA,10597.47839,280,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,StP,312,3,L,23,TLI,TLI,0,160,120,199.996,NA,NA,NA,170,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,181.82,NA,NA,31.23,219.71,5.19,-1.84,401.46,NA,42.91,NA,70.6,NA,NA
2015,StP,313,3,L,19,swit/leg,switch,1,0,0,NA,20760,0,20760,185,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,StP,314,3,L,1,beef,beef,0,0,0,43.186,NA,NA,NA,170,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173.02,NA,NA,32.11,161.38,13.52,3.3,322.07,NA,58.12,NA,61.46,NA,NA
2015,StP,315,3,L,12,rush,rush,0,80,60,50.464,NA,NA,NA,170,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,187.77,NA,NA,27.54,168.03,9.89,6.03,365.36,NA,41.41,NA,69.88,NA,NA
2015,StP,316,3,L,10,corn,corn,0,200,200,12228.7604,11896.94451,NA,11896.94451,275,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,StP,317,3,L,21,TLI,TLI,0,0,0,168.664,NA,NA,NA,170,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180.64,NA,NA,26.55,153.74,9.16,5.22,354.82,NA,51.63,NA,66.4,NA,NA
2015,StP,318,3,L,18,switch,switch,0,160,120,NA,16400,NA,16400,185,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,StP,319,3,L,5,beef/leg,beef,1,40,40,95.33,NA,0,NA,160,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168.49,NA,NA,34.23,173.88,13.45,3.65,343.61,NA,54.54,NA,63.39,NA,NA
2015,StP,320,3,L,11,rush,rush,0,0,0,66.602,NA,NA,NA,165,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,181.69,NA,NA,28.12,185.23,8.15,2.74,375.89,NA,43.08,NA,68.97,NA,NA
2015,StP,321,3,L,8,corn,corn,0,120,120,12057.08324,10149.24542,NA,10149.24542,275,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,StP,322,3,L,24,TLI/leg,TLI,1,0,0,113.114,NA,0,NA,185,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165.7,NA,NA,31.46,205.39,6.66,0.32,383.62,NA,48.59,NA,68.28,NA,NA
2015,StP,323,3,L,20,swit/leg,switch,0,40,40,NA,15120,NA,15120,190,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,StP,324,3,L,2,beef,beef,0,80,60,13.766,NA,NA,NA,165,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180.69,NA,NA,27.76,178.52,8.3,4.51,372.63,NA,44.52,NA,69.06,NA,NA
2015,StP,325,3,L,14,rush/leg,rush,1,0,0,72.468,NA,0,NA,170,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160.83,NA,NA,32.73,192.37,9.05,2.81,369.42,NA,44.84,NA,71.65,NA,NA
2015,Was,1101,1,L,7,corn,corn,0,80,80,5648.177923,5791.083326,NA,5791.083326,215,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Was,1102,1,L,12,rush,rush,0,80,60,5.626,8072,NA,8072,156,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173.28,NA,NA,324.7,13.6,3.7,30.62,155.97,NA,51.9,NA,69.48,NA,NA
2015,Was,1103,1,L,1,beef,beef,0,0,0,0,3900,NA,3900,116,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,166.49,NA,NA,35.61,167.9,3.55,15.01,329.14,NA,52.65,NA,66.98,NA,NA
2015,Was,1104,1,L,18,switch,switch,0,160,120,NA,10280,NA,10280,171,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Was,1105,1,L,22,TLI,TLI,0,80,60,122.792,8172,NA,8172,136,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,182.65,NA,NA,31.39,166.95,0.74,12.33,330.61,NA,53.51,NA,67.49,NA,NA
2015,Was,1106,1,L,8,corn,corn,0,120,120,6179.253627,7962.939008,NA,7962.939008,236,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Was,1107,1,L,11,rush,rush,0,0,0,6.096,3972,NA,3972,112,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,172.46,NA,NA,31.89,167.36,2.86,13.36,332.94,NA,50.32,NA,68.35,NA,NA
2015,Was,1108,1,L,2,beef,beef,0,80,60,5.442,7100,NA,7100,135,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,172.17,NA,NA,33.87,166.16,1.34,13.78,327.94,NA,53.61,NA,67.27,NA,NA
2015,Was,1109,1,L,16,switch,switch,0,0,0,NA,8840,NA,8840,150,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Was,1110,1,L,25,TLI/leg,TLI,1,40,40,285.258,7536,0,7536,147,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177.69,NA,NA,30.39,184.81,-0.08,9.21,358.92,NA,50.14,NA,68.42,NA,NA
